Equipment_ID,Type,Model,Manufacture_Year,Customer_ID,CheckOut_Date,Planned_Return_Date,CheckIn_Date,Rental_Status,Operating_Hours,Idle_Hours,Fuel_Consumed_Liters,Fuel_Efficiency_L_per_hr,Distance_Traveled_km,Load_Cycles,GPS_Location,Maintenance_Flag,Breakdowns,Engine_Temp_Max,Hydraulic_Pressure_Max,Rental_Cost_USD,Overdue_Fine_USD,Total_Bill_USD
EQ4136,Crane,350C,2023,CUST187,2025-04-07,2025-04-16,2025-04-15,Closed,68,16,789.3,11.61,0,0,Site_E,Yes,0,86,341,4842,0,4842
EQ4137,Crane,350C,2021,CUST227,2025-02-25,2025-03-06,2025-03-06,Closed,54,15,656.88,12.16,0,0,Site_C,No,0,100,311,3393,0,3393
EQ4138,Bulldozer,D7R2,2022,CUST409,2025-01-25,2025-01-28,2025-01-28,Closed,26,2,340.34,13.09,0,0,Site_E,Yes,0,85,339,1632,0,1632
EQ4139,Crane,330C,2021,CUST498,2025-02-10,2025-02-13,2025-02-13,Closed,21,10,254.11,12.1,0,0,Site_B,No,0,93,341,1638,0,1638
EQ4140,Excavator,320D2,2021,CUST001,2025-02-11,2025-02-20,2025-02-20,Closed,77,11,963.44,12.51,0,0,Site_E,No,1,99,304,4986,0,4986
EQ4141,Excavator,336D2,2023,CUST476,2025-03-01,2025-03-13,2025-03-13,Closed,76,24,962.28,12.66,0,0,Site_B,Yes,0,88,326,4812,0,4812
EQ4142,DumpTruck,777G,2022,CUST305,2025-03-08,2025-03-19,2025-03-19,Closed,78,26,1037.91,13.31,252,230,Site_D,Yes,0,85,365,4400,0,4400
EQ4143,Crane,330C,2021,CUST349,2025-04-12,2025-04-20,2025-04-20,Closed,62,18,750.16,12.1,0,0,Site_F,Yes,0,89,364,4096,0,4096
EQ4144,Loader,980M,2022,CUST317,2025-01-30,2025-02-10,2025-02-10,Closed,77,27,1036.98,13.47,242,224,Site_F,Yes,0,85,363,4631,0,4631
EQ4145,DumpTruck,773G,2023,CUST060,2025-02-15,2025-03-01,2025-03-01,Closed,101,29,1245.72,12.33,422,191,Site_F,Yes,0,100,316,6566,0,6566
EQ4146,Excavator,323D3,2020,CUST357,2025-01-22,2025-02-01,2025-02-02,Overdue,64,13,783.71,12.25,0,0,Site_D,Yes,1,92,327,4830,100,4930
EQ4147,DumpTruck,777G,2022,CUST452,2025-03-22,2025-04-02,2025-04-02,Closed,79,31,1046.91,13.25,276,114,Site_E,No,1,89,365,4873,0,4873
EQ4148,Loader,980M,2022,CUST204,2025-04-07,2025-04-11,2025-04-10,Closed,21,5,262.22,12.49,45,22,Site_E,Yes,0,93,330,2392,0,2392
EQ4149,Loader,966GC,2021,CUST357,2025-01-13,2025-01-20,2025-01-22,Overdue,50,14,612.04,12.24,129,102,Site_B,Yes,0,85,300,3290,200,3490
EQ4150,Bulldozer,D7R2,2022,CUST146,2025-03-16,2025-03-20,2025-03-22,Overdue,14,7,163.61,11.69,0,0,Site_E,No,1,93,340,1872,200,2072
EQ4151,Crane,330C,2020,CUST057,2025-03-18,2025-04-01,2025-04-01,Closed,104,26,1232.93,11.86,0,0,Site_A,No,0,97,321,7560,0,7560
EQ4152,DumpTruck,773G,2021,CUST328,2025-03-25,2025-04-04,2025-04-04,Closed,70,24,919.16,13.13,256,202,Site_C,No,1,92,338,5460,0,5460
EQ4153,DumpTruck,775G,2022,CUST056,2025-04-20,2025-04-25,2025-04-25,Closed,51,14,637.33,12.5,227,69,Site_F,No,0,85,333,2065,0,2065
EQ4154,Crane,350C,2023,CUST471,2025-04-07,2025-04-19,2025-04-19,Closed,89,23,1134.91,12.75,0,0,Site_E,Yes,1,95,306,5616,0,5616
EQ4155,Loader,980M,2022,CUST495,2025-04-11,2025-04-23,2025-04-23,Closed,83,17,1009.59,12.16,259,126,Site_D,No,0,95,357,5748,0,5748
EQ4156,Bulldozer,D8T,2021,CUST169,2025-01-29,2025-02-12,2025-02-12,Closed,97,34,1143.83,11.79,0,0,Site_D,Yes,0,97,361,6776,0,6776
EQ4157,Crane,320C,2020,CUST347,2025-03-14,2025-03-18,2025-03-18,Closed,26,10,301.41,11.59,0,0,Site_A,No,2,91,307,1852,0,1852
EQ4158,Excavator,323D3,2021,CUST239,2025-02-08,2025-02-11,2025-02-11,Closed,31,4,378.66,12.21,0,0,Site_D,Yes,0,91,340,1554,0,1554
EQ4159,Excavator,323D3,2023,CUST002,2025-02-13,2025-02-16,2025-02-16,Closed,16,17,184.68,11.54,0,0,Site_D,Yes,1,97,320,1164,0,1164
EQ4160,Bulldozer,D6R2,2023,CUST365,2025-01-30,2025-02-04,2025-02-04,Closed,51,13,628.4,12.32,0,0,Site_E,No,0,94,301,2050,0,2050
EQ4161,Bulldozer,D7R2,2022,CUST301,2025-02-12,2025-02-24,2025-02-24,Closed,66,27,780.56,11.83,0,0,Site_E,No,0,89,370,5220,0,5220
EQ4162,Excavator,323D3,2019,CUST115,2025-02-19,2025-02-25,2025-02-25,Closed,42,9,549.3,13.08,0,0,Site_A,Yes,0,97,340,2400,0,2400
EQ4163,Bulldozer,D7R2,2019,CUST161,2025-03-20,2025-04-02,2025-04-02,Closed,95,19,1281.3,13.49,0,0,Site_F,No,0,88,336,6617,0,6617
EQ4164,DumpTruck,773G,2020,CUST305,2025-04-14,2025-04-20,2025-04-20,Closed,30,19,376.84,12.56,118,33,Site_F,Yes,0,91,317,3582,0,3582
EQ4165,Bulldozer,D6R2,2020,CUST247,2025-02-13,2025-02-26,2025-02-26,Closed,86,22,1101.19,12.8,0,0,Site_D,Yes,2,94,354,7176,0,7176
EQ4166,Loader,966GC,2018,CUST300,2025-04-04,2025-04-16,2025-04-18,Overdue,90,24,1059.53,11.77,442,169,Site_B,No,2,95,347,5256,200,5456
EQ4167,DumpTruck,773G,2019,CUST019,2025-04-02,2025-04-13,2025-04-14,Overdue,84,29,1036.05,12.33,367,243,Site_A,No,0,88,360,4554,100,4654
EQ4168,Excavator,320D2,2021,CUST499,2025-02-08,2025-02-11,2025-02-13,Overdue,32,8,425.28,13.29,0,0,Site_C,No,0,96,335,1662,200,1862
EQ4169,DumpTruck,775G,2018,CUST393,2025-04-04,2025-04-15,2025-04-13,Closed,79,23,922.15,11.67,214,166,Site_B,Yes,0,92,311,6534,0,6534
EQ4170,Bulldozer,D7R2,2023,CUST375,2025-03-21,2025-03-29,2025-03-29,Closed,60,17,799.55,13.33,0,0,Site_A,No,0,95,303,3696,0,3696
EQ4171,DumpTruck,773G,2019,CUST087,2025-02-12,2025-02-17,2025-02-17,Closed,50,4,610.83,12.22,103,93,Site_B,Yes,0,85,346,2240,0,2240
EQ4172,Crane,330C,2021,CUST286,2025-01-09,2025-01-19,2025-01-19,Closed,67,12,807.72,12.06,0,0,Site_F,No,0,92,300,5890,0,5890
EQ4173,Crane,330C,2020,CUST166,2025-04-21,2025-05-03,2025-05-03,Closed,89,17,1083.68,12.18,0,0,Site_C,No,0,86,316,7176,0,7176
EQ4174,DumpTruck,773G,2023,CUST171,2025-03-30,2025-04-11,2025-04-12,Overdue,90,25,1070.88,11.9,227,233,Site_D,Yes,0,100,363,5688,100,5788
EQ4175,Loader,980M,2023,CUST160,2025-04-12,2025-04-24,2025-04-24,Closed,74,22,951.56,12.86,329,75,Site_B,Yes,0,89,362,5448,0,5448
EQ4176,Bulldozer,D8T,2023,CUST308,2025-02-22,2025-03-02,2025-03-02,Closed,52,13,673.4,12.95,0,0,Site_A,No,0,98,304,2856,0,2856
EQ4177,Loader,950GC,2023,CUST380,2025-04-10,2025-04-23,2025-04-23,Closed,91,28,1073.08,11.79,222,201,Site_B,No,1,97,318,7696,0,7696
EQ4178,DumpTruck,777G,2018,CUST095,2025-03-27,2025-04-10,2025-04-10,Closed,96,23,1138.3,11.86,416,263,Site_F,Yes,0,89,307,6916,0,6916
EQ4179,DumpTruck,775G,2020,CUST347,2025-04-28,2025-05-03,2025-05-03,Closed,26,6,301.69,11.6,67,45,Site_A,No,0,88,358,2735,0,2735
EQ4180,Loader,950GC,2021,CUST330,2025-03-09,2025-03-17,2025-03-17,Closed,59,15,773.77,13.11,282,124,Site_D,Yes,0,87,343,4184,0,4184
EQ4181,Excavator,320D2,2018,CUST029,2025-01-02,2025-01-08,2025-01-08,Closed,27,9,347.4,12.87,0,0,Site_B,Yes,0,93,339,3036,0,3036
EQ4182,Excavator,336D2,2021,CUST307,2025-03-26,2025-04-08,2025-04-08,Closed,75,21,959.09,12.79,0,0,Site_D,Yes,0,88,348,5148,0,5148
EQ4183,Excavator,323D3,2023,CUST100,2025-01-21,2025-02-02,2025-02-02,Closed,74,32,932.12,12.6,0,0,Site_F,Yes,0,92,309,6468,0,6468
EQ4184,Loader,950GC,2022,CUST471,2025-03-06,2025-03-09,2025-03-09,Closed,13,8,158.91,12.22,42,21,Site_D,Yes,0,88,300,1701,0,1701
EQ4185,Crane,320C,2018,CUST246,2025-04-07,2025-04-10,2025-04-11,Overdue,14,0,172.76,12.34,0,0,Site_A,Yes,0,90,353,1080,100,1180
EQ4186,Excavator,323D3,2019,CUST453,2025-02-04,2025-02-15,2025-02-15,Closed,85,19,1000.39,11.77,0,0,Site_B,Yes,0,99,356,5951,0,5951
EQ4187,Crane,320C,2021,CUST400,2025-03-17,2025-03-22,2025-03-24,Overdue,22,8,296.38,13.47,0,0,Site_A,No,0,94,341,2375,200,2575
EQ4188,Loader,980M,2021,CUST405,2025-04-03,2025-04-16,2025-04-16,Closed,90,21,1054.02,11.71,315,237,Site_B,Yes,2,86,351,5187,0,5187
EQ4189,Bulldozer,D6R2,2023,CUST339,2025-04-26,2025-04-30,2025-04-30,Closed,35,7,414.49,11.84,0,0,Site_E,Yes,1,87,321,1828,0,1828
EQ4190,Loader,980M,2018,CUST462,2025-02-18,2025-02-23,2025-02-23,Closed,24,4,294.75,12.28,106,24,Site_C,No,0,98,353,2215,0,2215
EQ4191,Loader,980M,2020,CUST071,2025-01-14,2025-01-28,2025-01-28,Closed,98,23,1240.55,12.66,346,148,Site_F,No,0,100,352,4942,0,4942
EQ4192,Loader,966GC,2023,CUST421,2025-01-18,2025-01-24,2025-01-24,Closed,57,18,681.13,11.95,156,146,Site_A,No,0,93,356,2334,0,2334
EQ4193,Crane,330C,2019,CUST186,2025-04-05,2025-04-17,2025-04-17,Closed,100,25,1344.83,13.45,0,0,Site_D,Yes,2,99,370,5628,0,5628
EQ4194,Crane,330C,2021,CUST281,2025-03-01,2025-03-04,2025-03-04,Closed,10,8,125.87,12.59,0,0,Site_E,No,2,85,356,1050,0,1050
EQ4195,Loader,966GC,2021,CUST163,2025-01-20,2025-01-29,2025-01-29,Closed,65,26,785.77,12.09,164,88,Site_D,No,1,99,306,4149,0,4149
EQ4196,Excavator,320D2,2022,CUST264,2025-03-29,2025-04-05,2025-04-05,Closed,20,11,246.29,12.31,0,0,Site_E,No,0,89,369,2996,0,2996
EQ4197,Bulldozer,D7R2,2022,CUST032,2025-03-10,2025-03-23,2025-03-23,Closed,100,25,1213.53,12.14,0,0,Site_E,Yes,0,89,351,6825,0,6825
EQ4198,Excavator,323D3,2023,CUST388,2025-02-10,2025-02-23,2025-02-24,Overdue,85,28,1083.88,12.75,0,0,Site_D,No,2,88,356,4628,100,4728
EQ4199,Excavator,336D2,2019,CUST444,2025-04-04,2025-04-09,2025-04-09,Closed,44,7,536.95,12.2,0,0,Site_D,Yes,0,98,304,2175,0,2175
EQ4200,DumpTruck,777G,2023,CUST204,2025-04-11,2025-04-15,2025-04-15,Closed,21,13,263.18,12.53,85,28,Site_E,Yes,0,91,309,2104,0,2104
EQ4201,DumpTruck,775G,2020,CUST242,2025-03-27,2025-04-05,2025-04-05,Closed,60,17,776.2,12.94,137,122,Site_E,No,0,87,318,4221,0,4221
EQ4202,Loader,980M,2019,CUST460,2025-02-17,2025-03-02,2025-02-28,Closed,86,24,1135.95,13.21,211,90,Site_A,Yes,0,93,317,6396,0,6396
EQ4203,Crane,320C,2020,CUST345,2025-03-10,2025-03-20,2025-03-18,Closed,64,23,852.68,13.32,0,0,Site_F,No,0,87,351,5520,0,5520
EQ4204,Excavator,320D2,2022,CUST310,2025-01-28,2025-02-05,2025-02-05,Closed,53,6,609.61,11.5,0,0,Site_A,No,0,85,366,3696,0,3696
EQ4205,Excavator,323D3,2018,CUST242,2025-01-13,2025-01-24,2025-01-24,Closed,61,22,717.95,11.77,0,0,Site_A,No,1,100,313,4873,0,4873
EQ4206,Bulldozer,D6R2,2021,CUST240,2025-04-06,2025-04-09,2025-04-09,Closed,13,0,169.51,13.04,0,0,Site_F,Yes,0,86,360,1683,0,1683
EQ4207,Crane,320C,2020,CUST116,2025-04-15,2025-04-27,2025-04-27,Closed,84,21,982.13,11.69,0,0,Site_B,No,2,96,356,6024,0,6024
EQ4208,DumpTruck,775G,2023,CUST078,2025-01-04,2025-01-18,2025-01-18,Closed,96,25,1175.37,12.24,330,128,Site_F,No,0,98,310,7294,0,7294
EQ4209,Excavator,336D2,2018,CUST047,2025-03-09,2025-03-12,2025-03-12,Closed,24,15,319.92,13.33,0,0,Site_A,Yes,1,86,360,1089,0,1089
EQ4210,Excavator,336D2,2022,CUST378,2025-01-15,2025-01-23,2025-01-23,Closed,68,21,885.81,13.03,0,0,Site_C,Yes,0,90,301,3560,0,3560
EQ4211,Excavator,320D2,2020,CUST341,2025-01-31,2025-02-06,2025-02-06,Closed,57,6,665.38,11.67,0,0,Site_C,No,0,90,329,3180,0,3180
EQ4212,Loader,950GC,2018,CUST042,2025-04-05,2025-04-19,2025-04-19,Closed,100,28,1192.1,11.92,222,220,Site_A,Yes,0,100,346,8134,0,8134
EQ4213,Loader,980M,2021,CUST138,2025-02-18,2025-03-03,2025-03-03,Closed,79,24,1017.33,12.88,176,165,Site_F,No,0,95,329,7436,0,7436
EQ4214,Loader,966GC,2020,CUST305,2025-01-04,2025-01-14,2025-01-14,Closed,61,23,756.06,12.39,300,161,Site_F,No,1,94,332,5620,0,5620
EQ4215,Bulldozer,D7R2,2019,CUST197,2025-01-24,2025-01-28,2025-01-28,Closed,20,14,269.94,13.5,0,0,Site_F,No,0,90,307,1688,0,1688
EQ4216,Excavator,336D2,2020,CUST058,2025-02-26,2025-03-07,2025-03-07,Closed,64,13,781.23,12.21,0,0,Site_C,Yes,0,99,337,3240,0,3240
EQ4217,Crane,320C,2019,CUST123,2025-04-26,2025-04-29,2025-04-29,Closed,19,0,249.36,13.12,0,0,Site_D,Yes,0,99,354,1659,0,1659
EQ4218,DumpTruck,777G,2022,CUST395,2025-01-06,2025-01-11,2025-01-11,Closed,38,14,444.62,11.7,174,101,Site_F,No,0,97,368,1895,0,1895
EQ4219,DumpTruck,773G,2022,CUST164,2025-01-04,2025-01-14,2025-01-14,Closed,60,24,740.99,12.35,299,72,Site_C,No,1,87,358,4270,0,4270
EQ4220,Loader,980M,2018,CUST410,2025-04-08,2025-04-14,2025-04-14,Closed,32,11,406.53,12.7,146,79,Site_C,No,0,97,366,2880,0,2880
EQ4221,Excavator,336D2,2020,CUST302,2025-02-28,2025-03-05,2025-03-05,Closed,40,15,539.15,13.48,0,0,Site_E,Yes,1,86,327,2970,0,2970
EQ4222,Crane,350C,2021,CUST088,2025-01-23,2025-02-03,2025-02-03,Closed,67,18,829.89,12.39,0,0,Site_C,Yes,1,96,356,4565,0,4565
EQ4223,Crane,330C,2018,CUST290,2025-03-13,2025-03-26,2025-03-26,Closed,103,18,1257.17,12.21,0,0,Site_E,No,0,91,323,5408,0,5408
EQ4224,Crane,320C,2020,CUST075,2025-03-31,2025-04-11,2025-04-11,Closed,83,30,970.02,11.69,0,0,Site_D,Yes,2,88,314,4103,0,4103
EQ4225,Excavator,323D3,2022,CUST191,2025-02-28,2025-03-05,2025-03-05,Closed,45,15,519.2,11.54,0,0,Site_F,Yes,0,93,352,2615,0,2615
EQ4226,DumpTruck,777G,2022,CUST284,2025-04-08,2025-04-13,2025-04-13,Closed,30,8,379.18,12.64,117,79,Site_F,No,1,92,321,1845,0,1845
EQ4227,Bulldozer,D7R2,2022,CUST211,2025-04-17,2025-04-21,2025-04-22,Overdue,10,20,128.98,12.9,0,0,Site_A,Yes,0,86,358,2140,100,2240
EQ4228,Bulldozer,D8T,2020,CUST355,2025-02-16,2025-02-23,2025-02-24,Overdue,58,14,677.29,11.68,0,0,Site_E,Yes,0,86,319,2709,100,2809
EQ4229,DumpTruck,775G,2019,CUST178,2025-03-19,2025-04-01,2025-04-01,Closed,119,33,1551.95,13.04,422,263,Site_E,No,0,89,301,5655,0,5655
EQ4230,Crane,330C,2022,CUST424,2025-01-19,2025-01-25,2025-01-25,Closed,47,13,619.53,13.18,0,0,Site_B,No,0,88,318,3582,0,3582
EQ4231,Excavator,336D2,2021,CUST498,2025-03-19,2025-03-25,2025-03-25,Closed,29,15,358.72,12.37,0,0,Site_F,No,0,93,357,2568,0,2568
EQ4232,DumpTruck,773G,2020,CUST090,2025-03-03,2025-03-12,2025-03-12,Closed,61,11,782.74,12.83,153,67,Site_E,Yes,0,99,313,4257,0,4257
EQ4233,Loader,966GC,2023,CUST243,2025-02-13,2025-02-24,2025-02-24,Closed,90,15,1058.53,11.76,243,186,Site_B,Yes,2,93,355,4070,0,4070
EQ4234,DumpTruck,773G,2021,CUST173,2025-02-07,2025-02-14,2025-02-14,Closed,57,12,663.7,11.64,210,153,Site_E,Yes,2,93,344,3878,0,3878
EQ4235,Bulldozer,D8T,2019,CUST217,2025-01-30,2025-02-08,2025-02-08,Closed,63,21,831.24,13.19,0,0,Site_D,No,0,99,369,4356,0,4356
EQ4236,DumpTruck,775G,2020,CUST151,2025-01-16,2025-01-28,2025-01-29,Overdue,95,26,1128.69,11.88,269,138,Site_C,No,0,93,357,6528,100,6628
EQ4237,Crane,320C,2019,CUST143,2025-04-24,2025-04-30,2025-04-30,Closed,60,16,753.07,12.55,0,0,Site_A,Yes,0,89,327,2736,0,2736
EQ4238,Excavator,323D3,2020,CUST493,2025-04-14,2025-04-19,2025-04-19,Closed,22,5,255.3,11.6,0,0,Site_E,No,0,90,358,2175,0,2175
EQ4239,Excavator,323D3,2022,CUST107,2025-02-19,2025-02-28,2025-02-28,Closed,62,10,769.84,12.42,0,0,Site_C,No,0,92,366,4536,0,4536
EQ4240,Excavator,320D2,2019,CUST431,2025-03-03,2025-03-17,2025-03-17,Closed,82,18,1019.87,12.44,0,0,Site_C,No,1,94,361,7056,0,7056
EQ4241,Bulldozer,D7R2,2023,CUST404,2025-02-27,2025-03-12,2025-03-12,Closed,79,28,920.34,11.65,0,0,Site_F,No,0,98,315,7605,0,7605
EQ4242,Excavator,336D2,2021,CUST284,2025-01-06,2025-01-16,2025-01-16,Closed,65,18,820.35,12.62,0,0,Site_D,Yes,0,89,330,5720,0,5720
EQ4243,Excavator,336D2,2018,CUST337,2025-04-14,2025-04-17,2025-04-17,Closed,30,8,361.75,12.06,0,0,Site_D,No,0,93,366,1071,0,1071
EQ4244,Crane,320C,2018,CUST194,2025-03-20,2025-03-28,2025-03-29,Overdue,73,13,856.62,11.73,0,0,Site_A,Yes,0,89,357,4096,100,4196
EQ4245,Crane,320C,2019,CUST028,2025-01-09,2025-01-16,2025-01-16,Closed,48,16,572.94,11.94,0,0,Site_B,No,0,90,362,2569,0,2569
EQ4246,Loader,966GC,2023,CUST333,2025-04-10,2025-04-22,2025-04-22,Closed,64,31,803.17,12.55,310,127,Site_B,No,0,94,358,6876,0,6876
EQ4247,Crane,330C,2019,CUST442,2025-04-21,2025-05-02,2025-05-02,Closed,70,20,816.94,11.67,0,0,Site_A,Yes,0,89,309,4433,0,4433
EQ4248,Loader,980M,2018,CUST252,2025-02-07,2025-02-12,2025-02-12,Closed,26,8,334.5,12.87,52,43,Site_E,Yes,0,100,369,2720,0,2720
EQ4249,Excavator,336D2,2021,CUST040,2025-04-26,2025-05-07,2025-05-07,Closed,85,21,1038.69,12.22,0,0,Site_C,No,0,96,365,4774,0,4774
EQ4250,Loader,966GC,2021,CUST119,2025-01-21,2025-01-31,2025-02-02,Overdue,63,13,772.44,12.26,285,75,Site_C,No,0,95,337,3700,200,3900
EQ4251,Loader,950GC,2019,CUST322,2025-03-24,2025-04-05,2025-04-05,Closed,83,25,1098.41,13.23,196,153,Site_E,Yes,0,95,317,4428,0,4428
EQ4252,Bulldozer,D8T,2022,CUST361,2025-02-14,2025-02-20,2025-02-20,Closed,51,13,671.13,13.16,0,0,Site_E,No,0,98,305,3498,0,3498
EQ4253,Crane,350C,2020,CUST200,2025-02-02,2025-02-12,2025-02-12,Closed,62,18,755.53,12.19,0,0,Site_E,No,0,90,368,4780,0,4780
EQ4254,Bulldozer,D8T,2022,CUST147,2025-04-15,2025-04-27,2025-04-27,Closed,78,23,994.98,12.76,0,0,Site_D,Yes,0,95,319,4332,0,4332
EQ4255,Bulldozer,D6R2,2023,CUST113,2025-04-30,2025-05-03,2025-05-03,Closed,25,0,324.11,12.96,0,0,Site_F,Yes,0,99,311,1656,0,1656
EQ4256,Bulldozer,D6R2,2023,CUST082,2025-01-01,2025-01-09,2025-01-09,Closed,62,17,799.52,12.9,0,0,Site_A,Yes,0,98,348,3864,0,3864
EQ4257,DumpTruck,775G,2019,CUST404,2025-03-02,2025-03-11,2025-03-11,Closed,78,25,1010.18,12.95,158,205,Site_D,No,0,97,317,4131,0,4131
EQ4258,Loader,980M,2023,CUST399,2025-01-05,2025-01-19,2025-01-19,Closed,97,39,1137.83,11.73,219,248,Site_C,Yes,0,100,318,6790,0,6790
EQ4259,DumpTruck,777G,2021,CUST015,2025-04-29,2025-05-06,2025-05-07,Overdue,63,21,784.9,12.46,233,138,Site_F,Yes,2,89,300,3353,100,3453
EQ4260,DumpTruck,775G,2022,CUST116,2025-03-18,2025-03-22,2025-03-22,Closed,29,5,365.34,12.6,67,50,Site_C,No,0,87,300,1816,0,1816
EQ4261,Bulldozer,D8T,2022,CUST117,2025-03-07,2025-03-17,2025-03-15,Closed,67,29,903.7,13.49,0,0,Site_B,No,0,96,347,4720,0,4720
EQ4262,Bulldozer,D7R2,2021,CUST089,2025-04-04,2025-04-10,2025-04-11,Overdue,31,16,389.38,12.56,0,0,Site_B,Yes,0,99,363,3084,100,3184
EQ4263,Excavator,320D2,2020,CUST170,2025-02-02,2025-02-10,2025-02-10,Closed,48,11,552.98,11.52,0,0,Site_B,No,1,96,360,3240,0,3240
EQ4264,Excavator,320D2,2021,CUST113,2025-02-27,2025-03-09,2025-03-09,Closed,87,23,1171.34,13.46,0,0,Site_F,Yes,0,90,370,4380,0,4380
EQ4265,DumpTruck,773G,2020,CUST364,2025-02-11,2025-02-25,2025-02-25,Closed,90,25,1116.72,12.41,313,136,Site_B,No,0,86,319,6076,0,6076
EQ4266,Crane,330C,2020,CUST466,2025-04-02,2025-04-11,2025-04-13,Overdue,58,12,739.18,12.74,0,0,Site_D,Yes,0,99,358,4644,200,4844
EQ4267,Excavator,336D2,2018,CUST054,2025-03-11,2025-03-19,2025-03-20,Overdue,65,17,860.29,13.24,0,0,Site_D,No,0,87,346,4408,100,4508
EQ4268,Loader,966GC,2023,CUST402,2025-02-21,2025-02-25,2025-02-26,Overdue,26,14,310.03,11.92,123,63,Site_C,No,0,99,329,1940,100,2040
EQ4269,DumpTruck,775G,2021,CUST312,2025-04-14,2025-04-27,2025-04-27,Closed,70,27,932.15,13.32,179,154,Site_A,No,1,93,365,6773,0,6773
EQ4270,Crane,350C,2023,CUST221,2025-04-12,2025-04-17,2025-04-17,Closed,42,9,538.76,12.83,0,0,Site_D,Yes,0,91,323,2660,0,2660
EQ4271,Bulldozer,D8T,2018,CUST494,2025-02-07,2025-02-15,2025-02-15,Closed,67,12,860.03,12.84,0,0,Site_F,Yes,0,94,369,4032,0,4032
EQ4272,Crane,330C,2022,CUST239,2025-03-01,2025-03-11,2025-03-11,Closed,58,28,769.24,13.26,0,0,Site_F,No,0,85,301,5180,0,5180
EQ4273,DumpTruck,773G,2019,CUST347,2025-01-11,2025-01-14,2025-01-12,Closed,18,5,225.58,12.53,58,34,Site_E,No,0,95,335,1785,0,1785
EQ4274,Bulldozer,D7R2,2020,CUST017,2025-01-17,2025-01-27,2025-01-27,Closed,73,24,969.43,13.28,0,0,Site_D,No,1,85,341,4020,0,4020
EQ4275,Excavator,320D2,2019,CUST484,2025-03-30,2025-04-09,2025-04-09,Closed,79,17,1024.29,12.97,0,0,Site_F,Yes,0,92,331,4970,0,4970
EQ4276,Loader,950GC,2023,CUST061,2025-03-16,2025-03-23,2025-03-23,Closed,52,18,655.44,12.6,232,117,Site_B,No,0,87,348,2702,0,2702
EQ4277,Loader,950GC,2019,CUST183,2025-02-27,2025-03-02,2025-03-03,Overdue,30,8,366.09,12.2,89,31,Site_D,Yes,0,95,370,1644,100,1744
EQ4278,Excavator,320D2,2022,CUST345,2025-03-15,2025-03-18,2025-03-18,Closed,10,10,133.18,13.32,0,0,Site_A,Yes,0,96,327,1206,0,1206
EQ4279,DumpTruck,775G,2019,CUST167,2025-04-15,2025-04-18,2025-04-18,Closed,34,7,427.27,12.57,109,78,Site_D,No,0,85,316,1536,0,1536
EQ4280,DumpTruck,775G,2019,CUST262,2025-02-20,2025-03-03,2025-03-01,Closed,86,23,1127.94,13.12,340,230,Site_D,Yes,0,95,348,4873,0,4873
EQ4281,Loader,966GC,2023,CUST318,2025-03-13,2025-03-27,2025-03-27,Closed,90,29,1202.82,13.36,250,147,Site_C,No,0,94,345,8330,0,8330
EQ4282,DumpTruck,775G,2022,CUST176,2025-02-27,2025-03-10,2025-03-10,Closed,75,23,916.79,12.22,202,197,Site_E,No,0,96,303,6358,0,6358
EQ4283,Crane,330C,2023,CUST123,2025-04-01,2025-04-10,2025-04-10,Closed,56,17,750.14,13.4,0,0,Site_F,No,0,89,310,4167,0,4167
EQ4284,Excavator,336D2,2022,CUST187,2025-03-02,2025-03-12,2025-03-12,Closed,65,23,750.08,11.54,0,0,Site_C,Yes,0,92,344,5910,0,5910
EQ4285,Bulldozer,D8T,2020,CUST068,2025-04-10,2025-04-17,2025-04-17,Closed,47,9,585.26,12.45,0,0,Site_F,No,1,89,307,4137,0,4137
EQ4286,DumpTruck,777G,2022,CUST331,2025-04-28,2025-05-04,2025-05-04,Closed,34,7,399.41,11.75,97,83,Site_E,Yes,0,87,350,3096,0,3096
EQ4287,Crane,320C,2018,CUST313,2025-02-21,2025-03-05,2025-03-05,Closed,75,15,968.92,12.92,0,0,Site_F,Yes,0,87,338,6756,0,6756
EQ4288,Crane,330C,2020,CUST364,2025-02-15,2025-02-26,2025-02-26,Closed,82,31,1098.93,13.4,0,0,Site_C,No,0,89,307,6105,0,6105
EQ4289,Bulldozer,D6R2,2023,CUST070,2025-01-31,2025-02-08,2025-02-08,Closed,41,14,542.31,13.23,0,0,Site_D,No,0,93,359,3208,0,3208
EQ4290,Excavator,323D3,2023,CUST397,2025-01-12,2025-01-16,2025-01-16,Closed,22,11,258.84,11.77,0,0,Site_E,Yes,0,94,307,1592,0,1592
EQ4291,Crane,350C,2019,CUST089,2025-02-19,2025-03-05,2025-03-05,Closed,91,29,1159.7,12.74,0,0,Site_F,Yes,0,90,336,8036,0,8036
EQ4292,Crane,320C,2023,CUST360,2025-04-10,2025-04-14,2025-04-13,Closed,43,6,502.16,11.68,0,0,Site_B,Yes,0,98,329,1696,0,1696
EQ4293,Excavator,323D3,2020,CUST047,2025-04-28,2025-05-03,2025-05-03,Closed,29,6,350.23,12.08,0,0,Site_B,Yes,1,86,346,2665,0,2665
EQ4294,Bulldozer,D7R2,2021,CUST293,2025-01-22,2025-01-30,2025-01-30,Closed,48,10,556.34,11.59,0,0,Site_C,Yes,0,85,336,4688,0,4688
